,level_0,index,Molecule ChEMBL ID,Smiles,Standard Value,molecule,test,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207
252,253,253,CHEMBL45827,CCN(CC)CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,108.1,"<img data-content=""rdkit/molecule"" src=""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAMgAAADICAIAAAAiOjnJAAAABmJLR0QA/wD/AP+gvaeTAAAXqklEQVR4nO2de1RTV9bAdwjvBHmKL0BFRUCrosW3Ymut1Fqn0uK4OrJm1Bo72kFbOgt1vjVUqS6wo6LjCx0V1LY2HVutMlKphcpDRZEqSrU+KFAFBZFHEhJIsr8/Dl4REfI6onT//ork3n2P5Mc5J+fufa4IEYEgLI1VRzeA6JyQWAQXSCyCCyQWwQUSi+ACiUVwgcQiuEBiEVwgsQgukFgEF0gsggskFsEFEovgAolFcIHEIrhAYhFcILEILpBYBBdILIILJBbBBRKL4AKJRXCBxCK4QGIRXCCxCC6QWAQXSCyCCyQWwQUSi+ACiUVwgcQiuEBiEVwgsQgukFgEF0gsggskFsEFEovgAolFcIHEIrhAYhFcILEILpBYBBdILIILJBbBBRKL4AKJRXCBxCK4QGIRXCCxCC6QWAQXSKznkqvqq0n3kooaipLvJZsfrby8vLKysry83PxQAiTW88etxlvr7q6bKJ14U3PzYv1Fc0Jptdr4+HhfX9+ZM2f27t174cKFZWVllmklEs8bX1Z9mVabxl5/WPrhujvr/lry11sNt4yNc+nSpbFjxzIN/Pz8rKysAMDZ2XnlypW1tbVmNpLEev5Iq03be28vex1ZEulxwQPywCHfIeq3qLuNdw2JUFdXFxkZaW1tDQADBgzIyMhAxKKiIplMJhaLAUAqlUZHR1dXV5vcSBLr+UOHun/c+kdcedzOip2flH1yU3NTViwTnxdDHtiet5UVy8oayto4/dixY3379gUAsVgcHR195syZ8PBwpVLJ3r18+XJ4eLhIJAIAd3f3uLg4lUplQiNJrE7CGcWZKdemQB5AHkyOnbxmzRqFQtHimDt37oSHh7Oxb8SIEWfOnFm+fLmNjQ0AxMbGNj/ywoULwpGenp5xcXFqtdqo9pBYnYqMuoxZP80SWYmYEAkJCfX19Yio1+sTExNdXV0BQCKRJCQkpKSk9OnTBwBsbW3j4uIaGhoej5aamvriiy8yvfz9/eVyuV6vN7AlJFYnJDs7+5VXXmFCeHh4REVFjR8/nv1z8uTJZ8+eFXqjUaNGFRQUtB0tLS2N6RUUFFRUVGRgG0isTktKSkpwcDAAsMFOKpVu3LgxKSnJ09OT/TMxMVGn0xkSSqfTLVq0CABmz55t4NVJrM6MXq9PSkpiGhUXF+fk5LCOauLEiVevXjUq1OHDhwHgjTfeMPB4WiDtzIhEopkzZ7LXPj4+Y8aMmTt37vbt2zMyMvz8/AyJoNPprKysxGKxRCIBAIVCYeClrU1rMfG8wIRgSwYikWj37t1GnS4Wix0cHFQqFVvfMlws6rE6OcwMvV6vUqlMiyCVSgGArcuTWMRDmBlKpdKc09mSqeFBSKzODzPD8M6mBWwwRUSjgpBYnR9j590tYF6SWERLzOyx2Okajcba2rqhoaGxsdGQs0iszo9F5lhKpdIoQUmszo9F5lgKhcKoOLSO1fkxc441depUR0fHPn36sDgG9nzUY3V+mvc0paWly5Ytu3fvnuGnz5kzJzExccKECXZ2dkBDISHAhLh//z4ArFy5Mj4+3sfHZ8mSJXfu3DEwQl1d3cKFCwsKCv74xz96eHgYdI6RtzWJp4parTYtgVMgOTnZ2dnZy8vLyckpJiYmLS3t5ZdfZh+9m5tbq/mALUhPTx8wYAAAiMXi9evXG3hdEosXWq3WnNOvXLkyceLEadOmOTk5RUZGlpeXGxuhvLx89uzZzKHu3buzF7169dqyZUtmZub06dMFvWJiYmpqah6PcPfuXSFza/To0e1mbjWHxLIwWq02Li5u5MiRAQEBERERN2/eNDaCTqfbtGmTk5MTG8XYvRRXV9fVq1fX1dUZGCEhIaFLly4A4O7unpycrNfrT506NXnyZGZJ165d4+LiDh06NGLECEG448ePNw8iZJw6OTkZnrklQGJZksuXL48bN459VEwIiUSyfPnyqqoqAyPk5uYOGTKERQgPDy8rKyssLBSqG5ycnNotnrl8+bJQ1BUREdGiq8vMzJw4cSJ719vbOyEh4X//+19wcLCNjc3169fZMUVFRaGhoeyYN99889YtowvLkMSyFAqFQiio8vPzy8jIKCwsjIiIYEkBEokkOjq6bb2al2R5eXl9++237OfffPPNjh07zp8/L4xKrHhGqKsRUKvV0dHRLF/Ux8fn6NGjT7pWWlra8OHDWbTevXtv3749KysLH3S3jo6OrFeTy+Um/0JILAuQlYXjx992cXG1srJavHgxm6+UlpauXbuWJZg3729anc0cP36clWRZWVlFRkYKfZJGo2E/79ev3969e7OysoSpNxvOWK0EIp46dWrw4MFChFav0hy9Xi+XywcOHMii+fv7r1y5ctiwYayvlclkhveyrWKWWKtXrz558qQ5EZ53ampw0SK0skIAfPvtr7Ozs4W35s6dK0yN09PThcmyh4dH82K9iooKoSsKCAjIzMxscYnMzMyQkBChd0lMTExNTWXJ7Gw4i4+Pnz9/PnM3MDCweRvaRaPRbNmypWfPnvBguatXr16HDh0y/zdjulj5+fnsPzN27Nj09HTzm/LckZyM3bohAEqlmJCAjY2PvJuZmTlhwgT28fv4+OzYsePHH38U+hsvL6+EhIRdu3Z169YNAGxtbWNiYoTu53HS0tKEiba/v39SUtL+/fvZKgD7FKytrf/+978/Pj4agkqlmj9/PgD4+vqaU/3cHNPFqqqqWrFihZAFFhYWdunSJYu06Vnm6lUMDUW9Hj/5BAcMQAAcPx4LC594fHZ2ttDfMJkOHjzIRhx4kJY5dOjQ3Nzcdi+t0+n27dvXv39/du6oUaOKi4u3bt3KVpjy8vLM+X+dPHkSAMaPH29OkOaYO8e6d+9eTEwM+2YrEommT5/+008/WaRlzyaFhTh/Pv7nPxgTg8eO4bZt2O7XcL1e/9VXX/n7+zcf7+Ryubu7u4ODw+LFi1stFn0SOp1OLpf7+fkNGzaMLQGw+X5jiw7TSM6fPw8AQUFB5gRpjmUm7xUVFdHR0fb29uyvMDw8/JdffrFI5GeNwkLcuRM/+gjffx/v3zfiRDZZ9vPzs7a2Zr+cl156CQC+//57E5qhVquvXbvGXrO/ajOHsKtXrwLAgAEDzAnSHEt+KywtLY2MjGR3pmxsbExbHnzGYWJVVKCXl3FiMTQaTWpqKnv9xhtvAID5M2U29f7tt9/MCXLr1i0A6NGjh5mNEbDkTWgvL6+NGzfm5eWFhYVptdp9+/YNGTJk//79FrxEh+PjA/7+kJ4OGzeCVGr06ba2tlOnTmWvzcy/EzAz3YohcZZM2DBh8D8Gm9kYActnNwwaNOjgwYOXLl0KDw9XqVTp6eklJSUWv0pHIZHA5cswaxZ89x1Ym5fMZhEh4EG6lZmCSh2lmRMzfxj7AwKa2R4Gr7SZwMBAuVweHBy8e/fu69evc7pKh8A6KoUCVq+GF1+Er782OY5lxLJIHLFI7GDloENdvb7ezPYw+OZjsf0nzP/dPVMIYlVWQl4eFBebGMfMxM5m7bHQkGolBQCl3tw4DL5iWeqP8plCEEt4YRoWGcLAgoJaSQFAobfMh0ViGQ3zSakEiaTphalxnqHJOwBIxBIAUOgs82HxLabolGI5OZUOH765Wzdnd/fB/fvv0etHA0SbEMeycyzzBY3vGZ+rykXEr+5/FeYSJhaJzYnGt8dydl7t4lKl0SziepWnjKOj7vz5tRcu7LC2vnf9+qGKiiumxTFTrGvXrhUVFYGFhsIqbVVyVfIs11nXG66frz+vA5050YC3WHZ2DtXVrjU19lyv8pQRhDDNDLVafenSJTCjp1Gr1cuWLRs0aNA777yj1+tZ+lRNTY2xcZqTq8p92+XtQPvAMJcwc+II8B4KAcyY3j6bCD2ECV3FiRMnFixYUF9f//PPP7PT6+rqjLr6uXM18+ZNKCgoEIlEgYGBp0+fTkpK6tmz5+bNm11cXJYsWcJurBmLm9jtusaiq0KWWsJvlT17EAD//GeuF+kA2H3f2tra4uJiAx/ioFBgVNQyls7Qr1+/3NzcWbNmubi42NvbR0dH3zfg9lBtLcpkKBLhqFFr/P39MzIyYmNjmUbsdiGLvG/fPmPz0xFRj/qlpUtX3V61rWJbbFlsg96I++KtwlcsuRwB8K23uF7kaXP48GEHBwepVPrPf/7TwOoGuRx79MBJk9Lt7Ozi4uK+++47lv3CPAOA7t27//vf/9ZoNE+KcPo09u+PAGhlhcuW1aanp7/wwgsAIBKJ3nvvvaqqqgMHDgQEBLBoQ4YEHTrUYPDO2VzgK9bp0/jaa7hmDdeLGMrdu3dlMtmGDRtYKbAJEcrKyoRsT4aHh0d8fHwbpXmVlfjOOwiAADhunO6HHzKECMHBwQUFBUePHg0KCmI/6d279xdfXGo1/+XiRbSxwZEj8ccfMSICJ068DAAjRozIz88XjtHr9d9+++3w4cMnTNgPgIGBKJdjR+nFV6xJkzAvD4uL8V//Mj2ITqfbvHmzXC5/7733SktLTQuSnJzs7u4OAGyq6+zsHBsba2B/g49WGbByqMzMzEmTJjEhPD09t2//ptX0z5oa9PJCd3dMTsYvvsCQkAqRyMrW1vbjjz9u3j+x6gZv7742Ng0+PpiY2DIfFRFPnMBDh9DHBwHQ3h7j4va2+rSIxsbG/ftVffo02RwSgllZWFaGiKhWY00NsqRotbqVS1gQvmItXYoLFmBRkeliCQVVzs7OAGBvb//BBx/cvWvQo4gYhYWFQklWRETEkSNHpkyZwv7ZtWvXjRt3PDkfuInr13HGjApXVzcACAkJab6RdU5OzssvvywSifz98zw8MC4OH69bPnkST53C6dObPuk5cw5fvHjx8atotdoDB64KQgwbhkeOPHy3pORhhFdewQeVWk9Eo8HNm7FHjyYLX3gBz53DvDxctw4//RQRcc8ePHu2nSDm0JZYcrn8ypUrpsVVqbCgAKOiMCsLV6zAtWtx5Uo0qpq3eUHVwIEDv/zyS+HZVLa2tjKZrKysrUcRIaJGo4mJiWHTW29v7yPNPij2rBiRSDRpUsaThEBErRbXr0dHRwTAV1/dt3Pnzsef+aHX61NScgYPbvrU+/XDffseppVqNBgTgw4OCIBubpic3M7Y1FwIAJw6FffvR0ScORMB0MkJN21qP2dVQKnE+HhctQqXLMEFC/DsWVy3DhcswNRUjIrqILHKy8slEolIJAoPDzdWr6+/xp49sXt3XLwYEXHRInzrLQRAW1uUybA9HxAR09LSfH19AcDGxiYmJkaoaWn+bCpWrPek71OnT59m09sWBVXNSU9Pf/XVxlaFQMSzZ3HIEARAkQhlMmy7Gkqnw/37m+bXADh9On70ESLi+++jVIoAGBqKBj8upEmI0aNx6VKMjsaKCly6FDdtwpISQyO0gP2FL1yI69bhkiV49izGxHScWPPmzWMdhq2t7eLFi2/fvt1uuHv3cO5cFIkQAIOCkKXd3r+PGRn4pz81lUm5uGBsLD5pelNZWRkREcHUCQ4ObjWD/syZM21sPVBbWyuTydgXroCAAFaK2QYpKRgU1CTEmDH4+uuo0+Hu3ejnhwDYqxcanuOp06FcjgEBuH49zpuHeXm4dCkmJjb1Oibw4Yd49y5GR+PSpSZGYERFISK+++6zMRQiYklJiUwmY3rZ2NjIZLI2Cq6/+eZXVg7l6Ihr17YyNywqQpkMxWJ0dFT6+vo93t8kJyezcij2hKq2CwSys7OF6TMr1quvrz927Fi7D7VqlbQ0HD4cV63CN9/EnTsxIQE/+wwXLcL2Cj9bQavFzz/HnBycPx8jI40+vTkffoiIuGMHvvuuWXGKinDNGly1CquqsLISEbG6GtudXJqDQZP35s/edHR0jIyMvHPnTvMD2NYodnZd+vVTh4Vh28X+Z87gwoUHmBDdunXbsGGDSqUqKSl5/fXX2Q+nTJly48YNQxqm1+sPHjw4aNAgdqK7uzvr6oYNG3bW+L9HrRZLSnDtWvzgA/y//0Nz8vU//xxzczEzEwcNMj0IIrIvwTqdEcNoq9y5gwDYtatZQYzCiG+FbDOCFo92bb41iqur62ef/WDgwkl6erqwd4WHhwdbO+7SpcvmzZuNXThm6zdDhw596aWXPDw8TNgaRaCsDNeuxTt3sG9fs8QqLka2UvZYYXPHoFQiADo4PL0rGr3ccPr0aeHrerdu3VgxLgDMnDnTkElYC7KyskJCQlxdXb28vB7fGsUoGhoaysvLzayCqq5uUuHYsaYho3Og1zdNcM3btMsITFzHEqbPQ4cO9fb2TklJMbkFer3+559/NkFKHvzyCyYkICLu2IEXLnR0ayyKkxMCmDJlNA0TsxtGjhx55MiR7OzsXr16OTk5sUVt0xCJREKV8LNAfj4cOABnz8KoUR3dFIsilUJdHSgU8OCGNV/MSpsRVrQ7Ez4+EBwMN292dDssTd++k62tf1Wpvgfo+xQuR7smt8TdHfr1g65dO7odlqa+/n5p6c26uuqnczl6gMAj+PrCggUAAHPmgI1NR7fGoliqmMdASKxHEIvB0REAwMGho5tiURobGx0cHOApikVDYecnLS0tICDgxo0bYHwmtMmQWJ2Z2traxYsXh4aG3rhxQ6lU9unTJyoqau/evTqduUU47fOUljWIp865I0d69eoFADY2NitWrDh69Kj0wf44o0ePNm1fLsMhsTojxcX42mt6Nzc/N7dJkyadO3du7ty57C7qjBkzhIfhzJwpO3WKVxNIrM6FXo979qCrK0syub5167Zt29gDJqRSKUsYUSqVCQkJnp6eISE/AeC4cchj52sSqxNRX4+vvtqUWTZlCubkYFhYVFAQAIwfP77w0S14Kysrly9vZMmxVlY4ezZeuYKsKEStfpgRb3JqDYnVufjLX9DLCw8fxi1bsEsXBFAPHpy4ffvjGdWM27dx0SK0tUUA7NsXe/fG+/dx1y5MSED2ZJ2lS02suRAhWmYHN6Ij2bIF6uqguhpCQ0EshmXLICcHAOAPf4CtW6Fnz7bP/vVX+PhjGDMG8vPBxQX8/KCuDhobYcQI2LoVvvjClL0LaYH0+UephKtXYdMm0Grhb3+DyZMhJwe8vWH7dpg2zZAAffpAUhKoVHDrFvTsCefOwcCBYGMDdnYgNnXLGVrHev6pr2/KWGAdy9tvw6efQn6+gVa1QCaD/HwAgMBAGDsWevQwsVE0FHYK5s+HRYugoAC0Wnj3XdNiIEJeHpw4AT16wLRpYG8PUincvt3uQNo6JFanQKWC77+Hrl1hzBhzwhw/DlOnwpQpcPy4uS2iOVanwNERZswwP4wFt52iORbxEGF7VfMhsYiHsO16qcciLAwNhQQXpNJ6b+9+Li4WeKIOfSskHoKI1tbWiKjVaoXdBk2DeiziISKRyNHRERHN3zWexCIewVKPNaB1LAIAoLq6WqlUKpVKtrNQSkqKs7NzbW2tWq1WKBR1dXVqtbqurk6hUKjV6traWqVS6ebmdvTo0ScFpDnW74X//ve/qamptbW1TAuVSlVdXa1QKJhPzY+0s7PTaDTtBnR3d6+srHzSu9Rj/V64ePHirl27nvSus7Ozo6OjRCIpLy9XKBSjRo3y8fGRSqX29vZdunSRSCT29vbsGAcHB+FFG5ejHuv3Qn5+fl5enrOzs1QqlUgkEonE1dWVycR2oWJMnTr1+PHjx44dCw0NNedy1GP9XggKChI2lG8DS03e6Vsh8QiWekgdiUU8AvVYBBdILIILlnpSNYlFPAKJRXCBhkKCCyQWwQUSi+ACzbEILlDaDMEFX1/fuLg4T09PM+PQTWiCCzQUElwgsQgukFgEF0gsggskFsEFEovgAolFcIHEIrhAYhFcILEILpBYBBdILIILJBbBBRKL4AKJRXCBxCK4QGIRXCCxCC6QWAQXSCyCCyQWwQUSi+ACiUVwgcQiuEBiEVwgsQgukFgEF0gsggskFsEFEovgAolFcIHEIrhAYhFcILEILpBYBBdILIILJBbBBRKL4AKJRXCBxCK4QGIRXCCxCC6QWAQXSCyCCyQWwQUSi+ACiUVwgcQiuEBiEVwgsQgu/D8EtfoAtso/2gAAAnF6VFh0cmRraXRQS0wgcmRraXQgMjAyMS4wOS4yAAB4nHu/b+09BiDgZUAAFSBWA+IGRjaGBCDNyAyhmZjYGRSANJyLLo2LZmfIAGljYmRz0AAxWNghNDObA1iCGS6BRQCVFgS7gBFJHSYDTSXUSrgbGCACHBAayXFgDSyonkLQCDej+oGbgZGBkYmBiRkoxsDEysDKxsDGzsDOwcDBycDJpcDFncHEzZPAw5vBxMuXwMefwcQvoCAgmMEkKMQgKJwgLJLBJCKaICqWwSQmzsAvkSAhqSAppSAlrcEkJaMgI8sgK8cgK88gq8AgoZjBpKiUoKScwaTMlaDEmyAmkCDCzMalrMTLw83Gxy+hqMTLJigsIiomIL6LEehieHQa2Hoe9A5S3g/i1L01Pij5bSWYPW2b/MELb1jA7ITzCgcr11TZg9hC8mYHDRZfBbOfpHEdjD48C6zmR/ybAyv5zu4DsaccOHhg3oRusPiRoJkHNjlPAIsfSIs9cGB3BVhcsZvnQNlHNbC41zuBA2XvVoHNDFVt2C9izukAYr9PWGlnorgLLF7Ff8a+6IIAWLzVzdrhY/BJiHsE2xwuZkqAxcs2bHBY33YDLM79aJNDyAVXOxDbTe6mgwGzAljNpjfXHJpe1oPZvr5rHP6xTwOz6+43O6gEVIDZxg1GDv7Wk8DsdSvtHc6UzLAFsa1Luhx8u2XB7r+wtMdBzZP9ADgUCzwc/nFYg9kmrtsd5ucbg9knynY6/FzVCWZ/ynzpkFLZDmbPb+506L3TDWbHrtjtoDRvJ5gtN+eu/ckP1mDzzavO2Mnnme4FsZMMY/e7hEWBxcUA6iGtJBCP8TQAAAM+elRYdE1PTCByZGtpdCAyMDIxLjA5LjIAAHicfVZbbhsxDPz3KXQBC+JDovjZOEFRFHGANu0dCvSz90eHcqJ1UKJ2ROzKs9TwNZtTic+3x6+//pT94cfTqZT2nz93Lz+ltXZ6LnFRHp4+f7mWy+unh/edy8uP6+v3IqPIxDP4fsR+en15ft+hciln4trNFOhzq0PMTUurbX2Oh3lBqbJ2nYTLKmyTJYFKuZazV5/cbITTTs5B5h+kLqfY722wA+Dm5Nnx/e14mdznKFTH8KbZ6SOQs47eiFvw5OZtWoK0QBpcDqMePLWBCCfIGcgBmmp9hk+4lE4J0gOpFWFIl/DJk2yMBEkt0iRVu4uvNLnRAJEEuurElby7c0BpSMMPCZTDK1ceqJMiTyJd05hIVkqxTyRe4F3F0zxRlKnBU5s04RKeKS0nRZWodldmLkGCLe0QiiJxdR5kHk8Yz7TrKGqklab3qXhCJiFfGTBK1GtnArloD0cu0wShQr8D6a15cCMXsiwadM+ljGpTXTvO7siUZ+VhugFRFHiU6j4ReAbkRVKmKsZT65hTLesNllvYTE0YHqf59KzdWCMaBklv1vFIHxjfLG7ut5S7mqx2MFXN+oIHOkgx3QP0liQgpS0N51Yc8c7IefQn2iI/fJYXhEFCE4Gfo/KsnMqM4/RejY18BnI2CR6JyrSVTPNuvcXMSWMkLENGfayyK44PJGMoRuqTV0Tshp5YPq0NSzVO1ulzKI4tZ1xBO3qKVEREFR4hmJFPE6VUuaTf5swdxwayoUKpGkrUCAAcDx1aVx0TlA3G0/Xxg+TfXgIPL9fH4yUQXz6EHjdFDjEnLD0Um7D6Icvx6zi0l7DsEFjCmoeKEpYfUkmx7gWRlqE73dMwtMlB3jQMbX6QMQ1DmyLkSsPQZgldilvIzp0A0TKbK+qtYWjTDa1bZjOGdmjs8L1GaBjenDk4w/CR0OAcerg5cyQVhjdnXpwHpvRuXikMb84cnGF4c0Y/8TKbMwfn2NmcOdIMI/eDQ2WNxd2A3HY2Z+G3naMPIs/gI5uzBGcY2Zwl8gwjm3PIXJijpmI3zFEvvEp0pWTHFT1736Fx//4vDq5PfwGzJbV9g5/I1AAAAaV6VFh0U01JTEVTIHJka2l0IDIwMjEuMDkuMgAAeJwtUU2unkAMu0qXIA1R/maSCL0V+6+HYFu9E7zD15kWIUDGdjzO83yO5zkfXJ9Xvt9X3/e4XnuP58/54rJ+H5/n+Pp94vmcuJ/z+9Vv+fVzXKI0I3xcTMui8HVfIqQ+57iETCMVUFGlcjZtSqll05h48hpMFSX1X2mpawitVdxI0pos2l7KxQUowFkh7eUMh/ZfsPJYTQPLJiAnuOILNE2JtYAZ+awdtkKWNE1JalY1JsvYNqTLpyOF2dyxiFnEB7hu4N6MP5ySoICIP7cQjFVHazUQSal0bcYMzRi3k2TNBMNSHGkmTZU9ZhXCbKAYR0SSMgl0tCjSa0IzkaA2gJQ1jKpyWWss3X04rUzPPUYFxzDKqKwOElkcYMy194Nk5WEYwwFpt+BYFBrfW0Qk3nGtpqIrHFowY9xGYpIbKVXXHh59VgDJBnkDNQOdQ82Ktd1BWo4agCja3MZaYbo5wStalcttXHhjn7PLDBOzjhOGem03XmXRELvDs3fHLeR/O86JlmucP38BJ1GTwlI8iZUAAAAASUVORK5CYII="" alt=""Mol""/>",1,12.702031189836822,-0.42293639952119055,12.702031189836822,0.30844687960076067,0.2598395047332775,532.5200000000002,497.2400000000003,531.2280141,194,0,0.32032339847137575,-0.35416226727054484,0.35416226727054484,0.32032339847137575,1.0555555555555556,1.75,2.388888888888889,35.49683733854055,10.048457515086168,2.1984985897745215,-2.2131730927126965,2.3884192760984377,-2.428387230812108,6.3914380856144675,0.2434797809094162,1.8752992773284758,1172.611629724932,26.294317972067567,21.58242365154956,23.094281543586472,17.10670536508758,12.284814087395826,13.040743033414282,9.577529613048112,10.391929866529324,5.599810113063198,6.229750901411909,3.769474312968971,4.370519057805073,-2.6799999999999997,59876143.10028021,27.900135156453402,12.520843694157076,7.657303395743734,222.7508280621262,15.533486938863138,5.817862777835028,5.647177220767728,5.948339280986494,0.0,6.031114512338072,5.316788604006331,14.76249422596624,4.9839785209472085,0.0,43.11572124830789,71.44622526804643,34.79365242776778,10.045266627482652,4.794537184071822,52.032597786857146,0.0,25.16863389769843,0.0,52.99925449668848,36.812602831662964,40.507578472942164,0.0,11.126902983393991,15.950365812018994,16.560739242893344,0.0,23.20187978046503,57.60091068206383,0.0,0.0,47.46032924430513,30.462311845459514,10.045266627482652,22.160304418626513,0.0,95.07,5.538925252383345,4.794537184071822,0.0,6.031114512338072,43.97177310493069,39.020668869502316,0.0,24.395944776997904,26.83757866753348,49.64968550509235,23.20187978046503,0.0,12.983031510798416,28.809007058058025,10.620573839884251,1.195760420383693,0.8005377627647261,6.714303038983684,3.8147753185510567,14.034233272798375,0.0,0.46153846153846156,36,3,8,0,0,0,1,2,3,6,3,10,10,0,0,0,3,6.452500000000005,150.20809999999983,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
